type,title,link
VIDEO,Watch,https://www.youtube.com/watch?v=3-pG111M8Sc
VIDEO,music that will get you to flowstate.,https://www.youtube.com/watch?v=72YoraTjNI0
VIDEO,"AI Whistleblower: We Are Being Gaslit By AI Companies, They’re Hiding The Truth! - Karen Hao",https://www.youtube.com/watch?v=Cn8HBj8QAbk&pp=ugUEEgJlbg%3D%3D
VIDEO,The Deep Ocean: The Last Unknown World on Earth,https://www.youtube.com/watch?v=Sbm4VisY6_A
VIDEO,The 2016 Cavs 10-Year Reunion Golf Scramble,https://www.youtube.com/watch?v=e6BElTIS8x4
VIDEO,LIVE: US Treasury Secretary Scott Bessent Hosts Finance Ministers From the G20 in Asheville,https://www.youtube.com/watch?v=c-mj1h6Qt8k
VIDEO,AI: What Could Go Wrong? with Geoffrey Hinton | The Weekly Show with Jon Stewart,https://www.youtube.com/watch?v=jrK3PsD3APk
VIDEO,lofi hip hop mix 📚 beats to relax/study to (Part 1),https://www.youtube.com/watch?v=CFGLoQIhmow
VIDEO,Tokyo Night Drive from Shibuya to Skytree 🌃 / 8K 60fps HDR / Relaxing Lofi Beats,https://www.youtube.com/watch?v=IZRFF4Ha4uk
VIDEO,"$108 Million In Prize Money, 700,000 Honey Deuces Served: The 2026 U.S. Open By The Numbers",https://www.youtube.com/watch?v=odfgqvt2YdI&pp=ugUEEgJlbtIHCQkTDAGHKiGM7w%3D%3D
VIDEO,Nepal flood: Workers trapped in hydropower tunnels as 900+ dead,https://www.youtube.com/watch?v=14nDifGDDgY&pp=0gcJCRMMAYcqIYzv
VIDEO,"BREAKING: Sean Duffy, Markwayne Mullin Brief Press On New Trucking Fraud Crackdown",https://www.youtube.com/watch?v=tBkFkRer46M&pp=ugUEEgJlbg%3D%3D
VIDEO,"""Just a coffee before Gotham calls..."" | Batman 90s Noir Mood | A Late Night Jazz Mix",https://www.youtube.com/watch?v=Tz7n7GJvjIU
VIDEO,One of the world's greatest mathematicians explains 6 essential concepts of math | Terence Tao,https://www.youtube.com/watch?v=OOMx2BHHWtE&pp=ugUHEgVlbi1VUw%3D%3D
VIDEO,"Bloomberg This Weekend | Nepal’s Devastation, Deep Space Exploration, Wall Street Bets on Baldness",https://www.youtube.com/watch?v=eRGQC2jlki4&pp=0gcJCRMMAYcqIYzv
VIDEO,"HYPER FOCUS MODE 🚀 | Future Garage Beats for Coding, Study, Work & Peak Productivity",https://www.youtube.com/watch?v=q8OoVo80n44
VIDEO,How the U.S. Built a Hidden Anti-Terror Apparatus After 9/11 (full documentary) | FRONTLINE (PBS),https://www.youtube.com/watch?v=H6gNfDl-Fss
VIDEO,"Escape 100 Cops, Win $500,000",https://www.youtube.com/watch?v=Qtl8lJwbd4g&pp=ugUEEgJlbg%3D%3D
VIDEO,Watch,https://www.youtube.com/watch?v=-UgWQmjDaiw
VIDEO,Athens 2004 Olympic Games - Official Olympic Film | Olympic History,https://www.youtube.com/watch?v=gapat6kMlBU
VIDEO,How to Build a Product that Scales into a Company,https://www.youtube.com/watch?v=r-98YRAF1dY
VIDEO,The ENTIRE History of ROME,https://www.youtube.com/watch?v=EHLI2WZUtXs
VIDEO,How Big of a Deal is this Cancer Vaccine?,https://www.youtube.com/watch?v=DgeRVUSuGvQ&pp=ugUEEgJlbg%3D%3D
VIDEO,"CATCHING A $3,000,000 TUNA",https://www.youtube.com/watch?v=b2uBhbQI1B8
VIDEO,Live Shark Cam | Monterey Bay Aquarium,https://www.youtube.com/watch?v=tEtg5Kg3voQ
VIDEO,"Avicii, Calvin Harris, Coldplay, Martin Garrix & Kygo, The Chainsmokers Style - Ibiza Summer Mix #10",https://www.youtube.com/watch?v=vab4vIQNj4Y
SHORT,Several killed after boat carrying nearly 270 capsized,https://www.youtube.com/shorts/GXDIzVaQmtc
