type,title,link
VIDEO,Watch,https://www.youtube.com/watch?v=ttPb87Hf5Ww
VIDEO,AI Expert: Here Is What The World Looks Like In 2 Years! Tristan Harris,https://www.youtube.com/watch?v=BFU1OCkhBwo&pp=ugUEEgJlbg%3D%3D
VIDEO,8 Hours Of Space & Our Extraordinary Universe | BBC Earth Science,https://www.youtube.com/watch?v=ZR1HI21eSM0
VIDEO,5 hour playlist to genuinely enter flowstate.,https://www.youtube.com/watch?v=KXUjWSE6FJw
VIDEO,Watch,https://www.youtube.com/watch?v=ZXQgLED3gzQ
VIDEO,Emotional Lines in Havana | Afro-Cuban Jazz Story,https://www.youtube.com/watch?v=9M8RaARUIuE
VIDEO,GTA 6 (Grand Theft Auto 6) - Official Extended Gameplay,https://www.youtube.com/watch?v=wSm9GTUttBs&pp=0gcJCRMMAYcqIYzv
VIDEO,"Italy 8K – Romantic Cities, Scenic Landscapes & Timeless Beauty",https://www.youtube.com/watch?v=ZC_COD_fnS0
VIDEO,"Inside OpenAI, the Architect of ChatGPT, featuring Mira Murati | The Circuit with Emily Chang",https://www.youtube.com/watch?v=p9Q5a1Vn-Hk&pp=ugUEEgJlbg%3D%3D
VIDEO,One of the world's greatest mathematicians explains 6 essential concepts of math | Terence Tao,https://www.youtube.com/watch?v=OOMx2BHHWtE&pp=ugUHEgVlbi1VUw%3D%3D
VIDEO,Watch,https://www.youtube.com/watch?v=9gVBdkkdlok
VIDEO,Pascal Gross' header beats Emiliano Martinez for Brighton's third | Premier League | NBC Sports,https://www.youtube.com/watch?v=Z5l6XNXMmpU&pp=ugUEEgJlbg%3D%3D
VIDEO,NASA’s Powerful New Nancy Grace Roman Telescope Begins Cosmic Mission,https://www.youtube.com/watch?v=doJbLd_1Eig&pp=ugUEEgJlbg%3D%3D
VIDEO,BREAKING: US forces STRIKE Iranian missile launchers on Larak Island,https://www.youtube.com/watch?v=QtYtW2dy9OQ
VIDEO,"3 Hours Chopin - Classical Music For Relaxation, Studying and Focus",https://www.youtube.com/watch?v=OYifjZ8jLQs
VIDEO,CNN Headlines: 24/7 Live News,https://www.youtube.com/watch?v=GotlA1KKWoo
VIDEO,Is AI Hiding Its Full Power? With Geoffrey Hinton,https://www.youtube.com/watch?v=l6ZcFa8pybE&pp=ugUEEgJlbg%3D%3D
VIDEO,Deadly Treks for Survival | Incredible Animal Journeys MEGA Episode | Nat Geo Animals,https://www.youtube.com/watch?v=NVbqRHmqVc0
VIDEO,"HYPER FOCUS MODE 🚀 | Future Garage Beats for Coding, Study, Work & Peak Productivity",https://www.youtube.com/watch?v=q8OoVo80n44
VIDEO,Watch,https://www.youtube.com/watch?v=H-oKB-pCoq0
VIDEO,Elon Musk: The future we're building -- and boring | TED,https://www.youtube.com/watch?v=zIwLWfaAg-8
VIDEO,How Is Trader Joe’s So Cheap and Popular? | WSJ The Economics Of,https://www.youtube.com/watch?v=8MzQjtIkF5g
VIDEO,Calming your Nervous System | 1 hour handpan music | Malte Marten,https://www.youtube.com/watch?v=woTWj6iN_aY
VIDEO,Tom Holland and Jon Bernthal Team Up While Eating Spicy Wings | Hot Ones,https://www.youtube.com/watch?v=mc9WVVAUQGE&pp=ugUEEgJlbg%3D%3D
VIDEO,"5 Minutes Of Fernando Mendoza Being Elite, Mid and A Rookie!",https://www.youtube.com/watch?v=8l-u0f4syiE
VIDEO,Drake Passage: The Most Violent Waters on Earth,https://www.youtube.com/watch?v=U9zUvCakjic
SHORT,Why #Nvidia is skipping one of Silicon Valley's classic workplace perks.…,https://www.youtube.com/shorts/NZLY8AILZbs
SHORT,Jeff Bezos On Elon Musk,https://www.youtube.com/shorts/hK3bBeE28bA
SHORT,OpenAI's First Hardware Product Is Not What You Expected,https://www.youtube.com/shorts/WyVkCIOv4fo
SHORT,China's economy is facing a new threat,https://www.youtube.com/shorts/bsVvO0YX22U
SHORT,Psychology of People Who Have Too Many Interests,https://www.youtube.com/shorts/Uf0Ex9_cM30
SHORT,Cylinder vs Cone Tank: Which Empties Faster?…,https://www.youtube.com/shorts/06j_tB-kzuI
SHORT,I made a Circle Plane,https://www.youtube.com/shorts/GeSt8M6Uz0o
SHORT,The Era of Easy AI Progress Is Ending - Ilya Sutskever,https://www.youtube.com/shorts/pLHWn5SQvLM
SHORT,Respect nature…,https://www.youtube.com/shorts/Lp-OYJpRfU8
SHORT,Why Tech Billionaires Want to Build Their Own City,https://www.youtube.com/shorts/CW0zbaeqdZ4
SHORT,Dozens airlifted to safety in the Grand Canyon due to flash flooding,https://www.youtube.com/shorts/CgR2xXW9Cb8
