type,title,link
VIDEO,Demis Hassabis On The Future of Work in the Age of AI 20 minutes,https://www.youtube.com/watch?v=CRraHg4Ks_g
VIDEO,Why Lego Is So Expensive | So Expensive | Business Insider 28 minutes,https://www.youtube.com/watch?v=-d8sNML3WT8
VIDEO,The Ridiculous Engineering Of The World's Most Important Machine 55 minutes,https://www.youtube.com/watch?v=MiUHjLxm3V0
VIDEO,"Musk Will Get Richer, People Will Get Unemployed': Nobel Laureate Hinton on AI 11 minutes, 37 seconds",https://www.youtube.com/watch?v=e1Hf-o1SzL4
VIDEO,"Canada Has Problems! 8 minutes, 11 seconds",https://www.youtube.com/watch?v=YH1v5Ot75x0
VIDEO,At Issue | Your 2026 Canadian politics primer 16 minutes,https://www.youtube.com/watch?v=SP9exsxiR_c
VIDEO,"Canada rein in immigration growth strains housing and services 3 minutes, 54 seconds",https://www.youtube.com/watch?v=Nsyl_-1ypyA
VIDEO,"Another catastrophic water-main break in the N.W. | CTV News Calgary Noon Update for Dec. 31, 2025 6 minutes, 23 seconds",https://www.youtube.com/watch?v=pt_qnR9-1ys
VIDEO,"China fires rockets towards Taiwan during massive round of war games 2 minutes, 39 seconds",https://www.youtube.com/watch?v=IOXa7kmUMNE
VIDEO,CBC News: The National | RCMP hunt for armed suspects on Sask. First Nation 45 minutes,https://www.youtube.com/watch?v=SBdOC8Wy52s
VIDEO,"Happy New Year! Auckland, New Zealand rings in 2026 1 minute, 31 seconds",https://www.youtube.com/watch?v=eHw42-AwfSA
VIDEO,City opens five warming centres amid spell of cold weather 34 seconds,https://www.youtube.com/watch?v=tdlz-YiftYo
VIDEO,Canada GM Doug Armstrong Q&A after roster reveal 16 minutes,https://www.youtube.com/watch?v=ZlJxun6Gy60
VIDEO,"$40M motorcycle seizure tightens net around fugitive Ryan Wedding 2 minutes, 21 seconds",https://www.youtube.com/watch?v=t-2D_U58afg
VIDEO,"OPP Officer Describes Chaos as Whiteouts Shut Down Roads 1 minute, 14 seconds",https://www.youtube.com/watch?v=yUCD_jmQlx4&pp=0gcJCU0KAYcqIYzv
VIDEO,"Elderly woman killed after being struck by two vehicles 1 minute, 20 seconds",https://www.youtube.com/watch?v=udEAc7qohhM&pp=0gcJCU0KAYcqIYzv
VIDEO,"How reading changes the way your brain works - BBC World Service 5 minutes, 55 seconds",https://www.youtube.com/watch?v=X1L1Hd3xfrU
VIDEO,"2025 Tech Year in Review 6 minutes, 2 seconds",https://www.youtube.com/watch?v=JkWSQAYPyM0
VIDEO,"Playlist | Jazz in Winter 10 hours, 28 minutes",https://www.youtube.com/watch?v=2mkOUrmsUmA
VIDEO,Yuval Noah Harari: Why advanced societies fall for mass delusion 47 minutes,https://www.youtube.com/watch?v=I4l1fr-t3ZE
VIDEO,lofi hip hop radio 📚 beats to relax/study to,https://www.youtube.com/watch?v=jfKfPfyJRdk
VIDEO,View From The Top with Lisa Su: Chair and CEO of AMD 48 minutes,https://www.youtube.com/watch?v=C4GM7_Cf0N4
VIDEO,Our Planet | Forests | FULL EPISODE | Netflix 48 minutes,https://www.youtube.com/watch?v=JkaxUblCGz0
