type,title,link
VIDEO,"Four stories to watch out for in 2026 11 minutes, 12 seconds",https://www.youtube.com/watch?v=DI5S4LfUob4
VIDEO,Why 70% Of Kids' Food Is Ultra Processed And How It Affects Their Health | Ultra-Processed Life 24 minutes,https://www.youtube.com/watch?v=cRykZDnJbW4&pp=0gcJCU0KAYcqIYzv
VIDEO,Zohran Mamdani on his first priorities as NYC mayor (Full video interview) 21 minutes,https://www.youtube.com/watch?v=EVESpvHPtG8
VIDEO,"NYC Mayor-elect Zohran Mamdani set make an announcement Tuesday afternoon 2 minutes, 32 seconds",https://www.youtube.com/watch?v=YHvafM6bY3A
VIDEO,"The Incredible Wildlife of Hidden Forests | BBC Earth 1 hour, 29 minutes",https://www.youtube.com/watch?v=oo9c9HC-pmM
VIDEO,RCMP lockdown a Sask. First Nation after a shooting leaves one dead and three injured 29 seconds,https://www.youtube.com/watch?v=5Cz5vL6TtzE
VIDEO,"Taiwan on high alert as China conducts live-fire exercises surrounding island 3 minutes, 45 seconds",https://www.youtube.com/watch?v=6UiNjZ4N6o0
VIDEO,$40M worth of motorcycles seized in Mexico linked to Ryan Wedding: FBI 36 seconds,https://www.youtube.com/watch?v=QuzatW9Y90E
VIDEO,Scenes of destruction in Palestinian tent encampments as heavy rain batters shelters in Gaza 36 seconds,https://www.youtube.com/watch?v=2G21ofrDYlI
VIDEO,"Record Rainfall Creates Treacherous Ice in Southern Ontario 1 minute, 57 seconds",https://www.youtube.com/watch?v=VdfoBrd8FGw
VIDEO,"Trump says Ukraine peace deal closer after meeting with Zelenskyy 11 minutes, 39 seconds",https://www.youtube.com/watch?v=bE84eaXuai0
VIDEO,Trump says he isn't concerned with anything Israel is doing in Gaza 3 minutes,https://www.youtube.com/watch?v=Ew0-dsmrlMU&pp=0gcJCU0KAYcqIYzv
VIDEO,Woman dies after falling into deep snow at Sunshine Village 49 seconds,https://www.youtube.com/watch?v=Sv6t3YYlocI
VIDEO,"How AI Layoffs Could Backfire On Employers 7 minutes, 11 seconds",https://www.youtube.com/watch?v=zp9GTOVAyoI&pp=ugUEEgJlbg%3D%3D
VIDEO,Mark Carney year-end interview with Global's Dawna Friesen 21 minutes,https://www.youtube.com/watch?v=sLAPcs7bhDs
VIDEO,Why is Everyone So Wrong About AI Water Use?? 24 minutes,https://www.youtube.com/watch?v=H_c6MWk7PQc
VIDEO,"☕ 감미로운 뉴욕감성 보사노바 재즈 Playlist / 카페에서 듣기좋은 Bossa Nova Jazz / 공부, 커피, 휴식, 수면, 재택, 독서, 병원, 태교 / 중간광고X 6 hours, 2 minutes",https://www.youtube.com/watch?v=uj-fZfscY9Y
VIDEO,The Biggest Breakthroughs in Physics: 2025 15 minutes,https://www.youtube.com/watch?v=CPoQkE9KaAY
VIDEO,"Top Canadian Political Stories of 2025 | Your Morning 7 minutes, 50 seconds",https://www.youtube.com/watch?v=zEhKu8MYYFs
VIDEO,"The AI Bubble is Worse Than You Think 12 minutes, 40 seconds",https://www.youtube.com/watch?v=oT896h76s-Y&pp=0gcJCU0KAYcqIYzv
VIDEO,Something Strange Happens When You Trace How Connected We Are 33 minutes,https://www.youtube.com/watch?v=CYlon2tvywA
VIDEO,"Musk Will Get Richer, People Will Get Unemployed': Nobel Laureate Hinton on AI 11 minutes, 37 seconds",https://www.youtube.com/watch?v=e1Hf-o1SzL4&pp=0gcJCU0KAYcqIYzv
VIDEO,How A Single Costco Changes Its Local Economy 15 minutes,https://www.youtube.com/watch?v=ldQAZNXecBY&pp=ugUEEgJlbg%3D%3D
VIDEO,"200 Employees, 3 Michelin Stars: A Day at Eleven Madison Park | On The Line | Bon Appétit 20 minutes",https://www.youtube.com/watch?v=NK88iwkvjfM
VIDEO,"Kamala Harris on the American People Deserving Better Than Trump, Epstein Files & Debating Donald 20 minutes",https://www.youtube.com/watch?v=jRh6vwdZnYw&pp=ugUHEgVlbi1VUw%3D%3D
VIDEO,What's next for the global economy in 2026? | Counting the Cost 28 minutes,https://www.youtube.com/watch?v=Tm7QihcAErc
VIDEO,"This tool will help improve your critical thinking - Erick Wilberding 5 minutes, 20 seconds",https://www.youtube.com/watch?v=vNDYUlxNIAA
VIDEO,"The Thinking Game | Full documentary | Tribeca Film Festival official selection 1 hour, 24 minutes",https://www.youtube.com/watch?v=d95J8yzvjbQ&pp=0gcJCU0KAYcqIYzv
VIDEO,Market Call: Paul Harris' market outlook on large cap North American and global equites 46 minutes,https://www.youtube.com/watch?v=avDYRQS_g8g
VIDEO,Godfather Part II: Is AI Alive? 41 minutes,https://www.youtube.com/watch?v=oMpNIz9AIu0&pp=ugUHEgVlbi1VUw%3D%3D
VIDEO,"India vs China, Explained 31 minutes",https://www.youtube.com/watch?v=rPckDuTaSnw
