PROLIFIC_PID,GROUP,propensity_score,stabilized_weight
351c41ecabbb919830af453ee68c603a097e01bb3513b31804c464f169e96c00,0,0.40069374735404234,0.7483736093333575
365043817bf7b73e6f1a44dfe30fe41a85c15e54ead9d819cb109ea8dcf3bbd7,1,0.6990163414973111,0.7889586893347572
a19df68a39faf415b5141858c1738a4630420122f2618188d77e70f0097ef790,1,0.45684458541536493,1.2071829988088272
f2805f6ed2de4e8c82d2f514c32b91d37035a81ee7f7416b71189ac831d1a29e,0,0.43157590143742647,0.7890323167558876
4a90006f365445ceb96dd62208381fbeb0000153188b606248a408d110ee729a,0,0.630469211102382,1.2137147887641015
6e30613be2a9ed6cf3db91228ef4c81fd6cc3572b0ca0da0a4803e8c899ef81d,1,0.6345173631118187,0.8691566987334083
12144f96ec917dff33b1e29737a89dce0325c1154eefa84f7ffb1b3ab86384ea,0,0.656611160342558,1.3061140363097532
af4ccc51de5c135cdf5ef6248ed83b0aef1e42debbfc854f40aae17a9d151ee8,1,0.5920641400457413,0.9314784992191701
55ff32479634375c78d2fec46927f8c7e57ac07268cf90b63b94721b8979d223,0,0.6914853572052184,1.4537559038552403
74313ee3b37a031b824893c9786bd9fb311c35ffad07a0b4a0c885af597b7a40,1,0.4474166914812678,1.2326205685028302
6397d1dd1b9ebdba9d1b7fb2269d1abce49d09cdf8f9394d310fa7cf34f56d09,1,0.5863059446567382,0.9406266841353226
80ddc35e374a2577999befb84829f6cd9f1456453af02b78bc14011787cd8801,1,0.383369349823261,1.4385474917740375
c31093ced71123260f0ae17798ae78a86e354436c8f29da69d0ebe3f82240e29,1,0.618731393286512,0.8913318809991565
cbd3057d45a1fe99dd694b9b717df76ac286bada5db797efbf73416c653ad063,1,0.5934184985932695,0.9293525866123896
05a0f1cd480433c2c5e8883b48f8607184ca585db22571f4839c11c4160acd9c,0,0.4269592015609544,0.7826754824620256
229cb06a3a21b6c41ce93fa8d1c5c4938f69db0756b592fb2b9f30cf42f14337,1,0.30099012467292474,1.8322694713342693
a65427abc7123da6d4d59bee521bad0a13f0438b313cb9009d0cda00afaa74e9,1,0.39115980381023613,1.4098969557691137
2eca06a35991db891d92a1ba49a143a1aaad1bf4169cc4be79bf8e6ff9bd6caa,0,0.5386732077228086,0.9722066675876414
bfd1d7740f2d068003cf9c77f63f09b78134af3e56c147c8f4a1000015dcf4ee,0,0.38470116730020937,0.7289222074756212
6c1eb8623b18c19cc79ab4827e6bd999162d79dd131aef22370114c675f49b82,0,0.5807000636803299,1.0696519234545472
65e33d06b7f4072112ee6eff93649c4da107dae93844fb5ffc6aa7ab4ac4b940,1,0.2789422383275539,1.9770939672595973
7a3c5ff81317ccf530f3fea23d3a4efdb00528fa6ba762f2edab5b4f8bca26a4,0,0.3558992593434012,0.6963273834020072
bd40840d9e19a7fabda003803e6405ad1de6d47cc6d5758734f632868db558cd,0,0.643246878048521,1.2571858682983137
6c67dbcaf4ea9792b869a251b1798b5c76443a23d93f1b1a94f218b509fe98c2,1,0.2963587028537363,1.8609037335525063
fc42d41518ff96b8e44cceb7572f18af071ab4fbfa34c5deb8461db4fc179652,0,0.5332720913785765,0.960955998353421
e3e37c441700aa177ae83cd437ac79727c3f2ca978da7035843794c57e0583f6,1,0.5719732094951909,0.96419728661423
2568d0442ab97d9c45fcda34cc45994511cde3521e7f9812aa95a63f013016a2,0,0.3310593002043659,0.6704704670021209
7b15e1526b60322d025a4d271957dab769d1d3de391079506c814ca8f3762844,0,0.6131166168681195,1.1592769370397547
47fe147153cb7590170d4296e92af071ea1c2d6f5883c16e065bf871b438d5f3,1,0.7941299345636624,0.6944644605473996
5e05dc3bea56c8cf88f6f89abf7c36e3e55d06a0a4429ca7a0761776e480aedf,1,0.5409181489802218,1.0195535454874534
1628b368dbe581988a18d567ac3c1fc0f4f5f6fb5e8394c29c15425ae94b8445,1,0.6510708349080708,0.8470583952499807
05976321398cd4e96fa847e15fe1645759166d286a9f23f31e8e25b19468a5da,1,0.7347566977579812,0.7505818161224173
ae0687b1abff9817e795922516db517d45900e3ffb4bd54526247bf97961b024,0,0.446556702387033,0.8103901254620522
6f8c7c630aacfeaa49a8fc80d4a250759b2ef57d1bb150dd2dbbc2b29ea0e76a,1,0.5199703041414291,1.0606279093609392
f818c2a643508bf571f28399356cf86bd236f7279b3c13682c9b36f9e2558c09,1,0.5955376003737594,0.9260456707774243
51082bbf39ff4e7f06ad6e068576e206155d45974cc48bf78608ada9bf416e8e,0,0.3775281657785289,0.720522534083252
