participant_id,assignment,total_videos,total_adjusted_videos,playlist_videos,all_ai_videos,ai_adjusted_videos,share_ai_adjusted_videos,total_watch_time,total_adjusted_watch_time,playlist_watch_time,all_ai_watch_time,ai_adjusted_watch_time,share_ai_adjusted_watch_time
1029387832237471b8719e483f3d542fa65b007f6a96874cb655a2b3683f94bb,Treatment,113,92,21,28,7,0.07608695652173914,125419.64899999999,123533.64099999999,1886.0079999999998,9110.013,7224.005,0.05847803838308304
0b0641dcfcf0efcac2bd6dca1ec1b6c4de3d42c0c4cf45b7d351ccf06cd56193,Treatment,181,160,21,22,1,0.00625,13155.253999999999,12480.734999999999,674.5189999999999,722.5189999999999,48.0,0.003845927343221373
c281cc95f3aecf52b7e6e70fa40dc6934d7ff536dbfb8da57e424ca094bc76c5,Treatment,1649,1628,21,35,14,0.0085995085995086,167424.61299999998,166005.44299999997,1419.17,3137.3239999999996,1718.1539999999998,0.010349985933894952
35850b1d37c2e88a3de3c67e3421f322afdff145966ecc64fe24118b531c27de,Control,708,708,0,8,8,0.011299435028248588,89996.119,89996.119,0.0,149.167,149.167,0.00165748258544349
268f3a6fb00c656c5bde3a18cdf8da9dab9f964356b60b2211a42133762fa19d,Control,1318,1318,0,9,9,0.006828528072837633,135876.23200000002,135876.23200000002,0.0,115.77199999999999,115.77199999999999,0.0008520401125047387
1363e9b1df671fb84885328e24299f0a1834a06804215a9be37486057123121f,Treatment,175,154,21,24,3,0.01948051948051948,19885.235,19452.204,433.03099999999995,745.443,312.412,0.016060493710635563
56b760696d7447006998fd2dae738fab7b9d2f3e33d0c549f996ed472cf4eaf9,Control,158,158,0,6,6,0.0379746835443038,207193.427,207193.427,0.0,8306.530999999999,8306.530999999999,0.04009070712460391
72151a642e782823ed58360bb68e3ab0f200483f803b4f4ebfe0746a9c75267c,Treatment,6711,6691,20,72,52,0.007771633537587804,302033.036,300219.177,1813.859,3160.999,1347.14,0.004487188371714176
5316c4743b2b0e0e596bfb6f9c7f35d7f2964d451a795402805d33e10847af64,Control,47,47,0,0,0,0.0,9311.910000000002,9311.910000000002,0.0,0.0,0.0,0.0
8f38d665c4078774b51dc800919d9950fb7b6dbf25ddab0f3a93998288df5ea1,Control,514,514,0,1,1,0.0019455252918287938,187413.411,187413.411,0.0,8.981,8.981,4.792079687402947e-05
05976321398cd4e96fa847e15fe1645759166d286a9f23f31e8e25b19468a5da,Treatment,296,275,21,21,0,0.0,21043.300000000003,19157.302000000003,1885.9980000000003,1885.9980000000003,0.0,0.0
21540f27572d1caca4ff905c999b9dc824b6f2716f3e59df3bbb4f5013b4a146,Control,365,365,0,0,0,0.0,123175.399,123175.399,0.0,0.0,0.0,0.0
1a0462ae4af0e88836c644c620df67e6910f424da08307eb46a7bf7a7a1fba0c,Control,431,431,0,1,1,0.002320185614849188,664280.389,664280.389,0.0,75.372,75.372,0.00011346413539840329
7803ca353435c24f02399a43386739685ddf0732a0525dd3ddff7bc5ada28464,Treatment,562,541,21,24,3,0.005545286506469501,67262.022,65375.278999999995,1886.743,1931.049,44.306000000000004,0.0006777179490125007
d54ce184f0ef86a1ef1843473152a0d69a9b8d769f248475e163761b91417323,Treatment,122,101,21,22,1,0.009900990099009901,192510.797,190626.391,1884.406,4484.406,2600.0,0.01363924473605546
b7414351e89f1928503e8f73647f907bce6ce9dbf5dd1a6e1cf45bdf0ec9b740,Control,316,316,0,6,6,0.0189873417721519,107586.024,107586.024,0.0,102.71900000000001,102.71900000000001,0.0009547615589920862
9352217318f8693769c4c5e85b6b6bdcc40096d52912ccdb44d89128cc3882a0,Control,801,801,0,49,49,0.06117353308364544,89697.266,89697.266,0.0,1167.4279999999999,1167.4279999999999,0.013015201600459035
ddc3ac6fdfe42904a72267ba1a576fcce0b3e9a042dbd030d402ad0013be49a9,Treatment,298,277,21,36,15,0.05415162454873646,82786.37299999999,80901.78399999999,1884.589,2828.326,943.7370000000002,0.01166521865574683
1caa41bb48baca1373fb09129f3d548a5a4018c27985e58c70ad00a89e2fcc41,Control,240,240,0,1,1,0.004166666666666667,376822.04099999997,376822.04099999997,0.0,1481.0,1481.0,0.0039302371911944505
c089b8327c646b64b4da1f3c912db9db157d53413fd2a13d138f25f83c956e30,Control,295,295,0,1,1,0.003389830508474576,24253.939,24253.939,0.0,31.907,31.907,0.001315538890404565
098297b5c45405d6af7ee508e85205edf543b4259782953a85dfc10677b79494,Control,158,158,0,2,2,0.012658227848101266,133681.061,133681.061,0.0,8.754000000000001,8.754000000000001,6.548421993748241e-05
98e2f3534475085ca83e72327a119d196cf8b462a00d40b89ab34b2e98b249ad,Treatment,131,110,21,22,1,0.00909090909090909,53195.151,51307.254,1887.897,1903.897,16.0,0.00031184674198311217
3c00ab7ddcc5fb914b179df0d8fd89933ce901c0ddfe3daf52c037f74e5964d4,Treatment,168,147,21,23,2,0.013605442176870748,24464.803,22575.135,1889.668,1902.783,13.115,0.0005809489068393168
e43d44eec7fbb9047fa99085f6d8a48c18836a41b1360f620bb78f9b4d11b7df,Control,582,582,0,3,3,0.005154639175257732,123125.852,123125.852,0.0,26.063,26.063,0.0002116777230503956
d83905171ea3ca56b15780bdd1a4da16c12785396d7080e66dd057b6ce68770a,Treatment,65,44,21,21,0,0.0,528527.23,526641.798,1885.432,1885.432,0.0,0.0
aa06182fbb00020ea8ce76a3f59757e4f0baf00eca9617efdc8fcf52d604b88d,Treatment,33,12,21,21,0,0.0,3232.754,1670.7579999999998,1561.996,1561.996,0.0,0.0
8b96ead6978592882b51e8bdc662cb01a6b23a9f671efc1155ae43d4ca5e9fce,Control,20,20,0,0,0,0.0,2445.503,2445.503,0.0,0.0,0.0,0.0
773885a8e592a195d6877406f66dd23d1ce75dc750aa729874430928240f711c,Treatment,2161,2142,19,56,37,0.01727357609710551,338299.319,336622.433,1676.8860000000002,3077.0699999999997,1400.184,0.004159508882166507
3d3f24e231c26f38cb1465ba72f324391348f69774f157a2c3390fb7b119ef99,Control,229,229,0,1,1,0.004366812227074236,116057.017,116057.017,0.0,553.0,553.0,0.004764899308070274
5f1ef27b486bee6f0830e5b8af3990c148e42e5f063be0ff21be5e0ee87f5cd9,Control,83,83,0,0,0,0.0,2337370.6639999994,2337370.6639999994,0.0,0.0,0.0,0.0
597bed2e77bf66a7f7483394b869d328ad0bfa0bdb2a293a8d3f4531d5b44b65,Control,184,184,0,0,0,0.0,374873.81799999997,374873.81799999997,0.0,0.0,0.0,0.0
450300f421ef2f85e04c69e3ec778232d57a3fa83b498a0a421ddc1c95c0f867,Control,443,443,0,4,4,0.009029345372460496,6880138.681,6880138.681,0.0,40.009,40.009,5.815144411331089e-06
6e30613be2a9ed6cf3db91228ef4c81fd6cc3572b0ca0da0a4803e8c899ef81d,Treatment,691,670,21,24,3,0.004477611940298508,56226.41400000001,54340.93400000001,1885.4799999999998,2382.862,497.382,0.009152989530875563
4a4c96f16ac10c3d8ae83712e5812da3bdd13079bc365f40e20a6590c3335b0b,Treatment,1317,1296,21,32,11,0.008487654320987654,140887.98799999998,138997.97499999998,1890.013,2497.127,607.114,0.004367790250181703
a65427abc7123da6d4d59bee521bad0a13f0438b313cb9009d0cda00afaa74e9,Treatment,318,297,21,21,0,0.0,191572.02000000002,189684.96200000003,1887.058,1887.058,0.0,0.0
f2c319208cf20bfb085d2416abfc88a7db85d2022e3ccd5367384405a4eb9d20,Treatment,1119,1098,21,21,0,0.0,41676.791999999994,39792.02399999999,1884.768,1884.768,0.0,0.0
41ca0c776def4fcb254178ce9770bcc341c18b863dfcaab4817dcc88edc2d101,Treatment,410,389,21,21,0,0.0,75984.40400000001,74093.86700000001,1890.537,1890.537,0.0,0.0
fc2a6f2f15d6650208443b0c2c6b31a47a0e241a47e584eccd3113cc8b817a25,Treatment,568,547,21,23,2,0.003656307129798903,135422.397,133652.031,1770.3659999999998,5692.365999999999,3922.0,0.029344858964395388
84c81c5df35f9118fa9148f156f9bcb342af749979735d4255a370c3934de762,Control,110,110,0,0,0,0.0,329288.725,329288.725,0.0,0.0,0.0,0.0
28504f150e535c2506445aac6308b84f75ca3e4b08515be4eb76a289f2d40797,Control,108,108,0,16,16,0.14814814814814814,177735.35900000003,177735.35900000003,0.0,2563.679,2563.679,0.014424136054998486
3987c615857edd5c0dd091db195e5d66cf1abd409d0527c44157961dc2ea0c70,Treatment,557,536,21,21,0,0.0,120240.88500000001,118354.471,1886.4140000000002,1886.4140000000002,0.0,0.0
4c702f1bd58b7e542476873c4b41f6170fdb954822b14b84236e7194735b41ee,Control,846,846,0,4,4,0.004728132387706856,571146.876,571146.876,0.0,2431.1310000000003,2431.1310000000003,0.004256577602290868
a19df68a39faf415b5141858c1738a4630420122f2618188d77e70f0097ef790,Treatment,893,872,21,25,4,0.0045871559633027525,141734.63699999996,140761.62499999997,973.0120000000001,1315.235,342.223,0.0024312237088766207
6f5b3fbabd5bbf6329f60c137d1d5972fd805bbd4f6ac96917738bd9ae1033e0,Treatment,231,212,19,20,1,0.0047169811320754715,243192.799,241435.558,1757.2410000000002,1803.425,46.184,0.000191289138942823
d47faaf4a02beec5f61bbecbddced2d81364e0b891466a1c68865244ae688575,Control,296,296,0,0,0,0.0,123170.74900000001,123170.74900000001,0.0,0.0,0.0,0.0
d95358351041d336fbb5f01e892385ff3b04cff76be0a56381c17d83d7e29893,Control,104,104,0,0,0,0.0,19410.145,19410.145,0.0,0.0,0.0,0.0
54411d273ece6dfeff136dae3721309508be4f3e7c7dec3a94823d0b7ece1fe0,Treatment,1296,1277,19,66,47,0.03680501174628034,151981.26799999998,150279.72199999998,1701.5459999999998,6083.12,4381.5740000000005,0.02915612260714723
79be1f048b50589b229d1fb83ffbb04dacd18b04b4bc1ce56be452a63e2b575b,Treatment,416,395,21,32,11,0.027848101265822784,126302.061,124490.777,1811.284,1944.048,132.764,0.001066456513481316
ddfc74ccaccd8331aa629a35fa3b5f52eebf6d67faa625e2d5c3348425341c0b,Treatment,366,345,21,21,0,0.0,423934.128,422047.71400000004,1886.414,1886.414,0.0,0.0
c31991295ee335c2cdbc6638c2eb7cdccd02f075c054535b46b8048d24a9918c,Treatment,60,39,21,22,1,0.02564102564102564,4317.171,2552.54,1764.631,1769.847,5.216,0.002043454754871618
24e97a36f51885a54c77be79cc5614c918133f7eba983eca8db8183c42569091,Control,1409,1409,0,2,2,0.0014194464158978,139999.033,139999.033,0.0,17.343,17.343,0.00012387942708147134
f51c05240aa1a76c8a3700191f4df67c9275bfacf1fa5a26372bce99f717d23e,Treatment,120,99,21,21,0,0.0,113424.3,112803.0,621.3,621.3,0.0,0.0
492f0f9ca1ae7fd2d613ef9fd185601a969cdac3b12f345ef8ff24be661f4245,Control,204,204,0,2,2,0.00980392156862745,107490.572,107490.572,0.0,1529.0,1529.0,0.014224503335976293
74313ee3b37a031b824893c9786bd9fb311c35ffad07a0b4a0c885af597b7a40,Treatment,31,10,21,22,1,0.1,7818.169,5932.978999999999,1885.1900000000003,2397.296999999999,512.107,0.08631532321284131
1628b368dbe581988a18d567ac3c1fc0f4f5f6fb5e8394c29c15425ae94b8445,Treatment,132,111,21,24,3,0.02702702702702703,67910.051,66023.14000000001,1886.9109999999998,2153.911,267.0,0.004044036681684632
fb57994716622ede7b347d3497eea1262dd192fd1a9d36eb8dad343065c61d97,Control,1017,1017,0,5,5,0.004916420845624385,346654.374,346654.374,0.0,188.89600000000002,188.89600000000002,0.0005449116300491279
2d76016a3683aa4875b740946444b54c2497f9c52c509730605d5a87d7f6f6c9,Treatment,192,171,21,21,0,0.0,47425.866,45537.846000000005,1888.02,1888.02,0.0,0.0
ed05c5cab229f91c57366f7cea46fad9bb48ddf9c8dc6ced69416282ef088c98,Treatment,1849,1828,21,29,8,0.00437636761487965,121849.34700000001,120098.539,1750.808,1892.138,141.32999999999998,0.0011767836742793347
bc63bc6bd0a0f9d1f800b03bb907c991203f4e604d1622776a4f0a69ec234e7a,Treatment,183,162,21,24,3,0.018518518518518517,23382.371,21492.343999999997,1890.0270000000003,2397.417,507.39,0.023607941506985003
073b19d8400e1f554df7c1fea9fdc0049634fcbf0d590456edd1d7735ad23fed,Treatment,264,243,21,28,7,0.02880658436213992,70350.043,69293.91500000001,1056.1280000000002,4552.197999999999,3496.07,0.05045277063649817
e4c561526fc919adec6a695bd724860ed939533d4c4ec5858475952bc026867a,Control,258,257,1,1,0,0.0,485196.6939999999,485157.6939999999,39.0,39.0,0.0,0.0
2089f1d7beae3ae368e3b4b96f8f3ee16e919f38c026ff2c8b539fe506890362,Treatment,1295,1275,20,51,31,0.02431372549019608,371069.474,369352.729,1716.7450000000001,6497.103,4780.358,0.012942527899936
bfd1d7740f2d068003cf9c77f63f09b78134af3e56c147c8f4a1000015dcf4ee,Control,183,183,0,2,2,0.01092896174863388,161502.695,161502.695,0.0,872.798,872.798,0.005404231799351707
1ebd73cfa06073fe480b00c8d52d11560140a890cee30da2394235c9474dbc7b,Control,128,128,0,1,1,0.0078125,217955.408,217955.408,0.0,68.0,68.0,0.00031199042328878575
321dbebccf11f3f6bcd869e9254b24355ad2ffad91b1e526514ec01f22262125,Treatment,1834,1813,21,38,17,0.009376723662437948,193871.4,191980.4,1891.0,5603.721,3712.7209999999995,0.019339062737654466
51143658a3dc1cc103e904ee76c8c7da1be077be2faf034221777e4f0d346877,Treatment,178,157,21,21,0,0.0,116718.209,114830.158,1888.0509999999997,1888.0509999999997,0.0,0.0
687799edcedef8e38509e23062589afa1970a123dd88941377c6b71ef16200a7,Control,112,112,0,3,3,0.026785714285714284,108010.39300000003,108010.39300000003,0.0,496.0,496.0,0.0045921506831291675
2eab7738cefe2882eea3baac3dd6ed24f92c9078a9d475ea42c4174996c37c7b,Control,72,72,0,0,0,0.0,15938.818,15938.818,0.0,0.0,0.0,0.0
365043817bf7b73e6f1a44dfe30fe41a85c15e54ead9d819cb109ea8dcf3bbd7,Treatment,177,156,21,23,2,0.01282051282051282,41283.552,39399.575000000004,1883.9770000000003,2079.9220000000005,195.945,0.004973276996008205
e3e37c441700aa177ae83cd437ac79727c3f2ca978da7035843794c57e0583f6,Treatment,58,37,21,21,0,0.0,10232.523,8351.973,1880.55,1880.55,0.0,0.0
246d0c11fed6695f6422d71fdc12f8b0b788e62fa515f15d377f7fddec202199,Treatment,47,26,21,21,0,0.0,216200.46200000003,215856.77100000004,343.691,343.691,0.0,0.0
f0b637f4c4f9dcfa162429273dd57b27182ae747ca17e0451c8783caf4db1fff,Control,999,999,0,0,0,0.0,286590.39999999997,286590.39999999997,0.0,0.0,0.0,0.0
2568d0442ab97d9c45fcda34cc45994511cde3521e7f9812aa95a63f013016a2,Control,108,108,0,1,1,0.009259259259259259,374573.156,374573.156,0.0,3584.132,3584.132,0.009568576772223367
756f60ca0508f48b09f5d27df0b5135419e854e0f27c517ff46ee381ac28d234,Treatment,30,9,21,22,1,0.1111111111111111,8154.723999999999,6265.477999999999,1889.246,1897.226,7.98,0.0012736458415463275
ec8b43a0706a39e11c2dcee4657ff93f58dcb90f35fa43aea36e268b7dc257d7,Control,1244,1244,0,18,18,0.014469453376205787,106632.674,106632.674,0.0,1324.716,1324.716,0.012423171531832727
0fba502b7ac6ed4958a48aef4f5394ddcd83d70cebe026b53c7b2f009faeb05d,Treatment,68,47,21,21,0,0.0,13613.802,11727.767,1886.0349999999999,1886.0349999999999,0.0,0.0
ed38a7a5e3695e4df68b011f62e14cd5378d8ae4b949cde16630875a53f69c3e,Treatment,40,19,21,24,3,0.15789473684210525,20621.0,18731.0,1890.0,4556.0,2666.0,0.1423308953072447
7b15e1526b60322d025a4d271957dab769d1d3de391079506c814ca8f3762844,Control,918,918,0,5,5,0.0054466230936819175,130370.216,130370.216,0.0,118.031,118.031,0.0009053524924742014
788aa07483bfcc47c4f10f5c6b955652a071756c8332481b1d868141fc45c856,Treatment,45,24,21,21,0,0.0,295728.364,293871.547,1856.817,1856.817,0.0,0.0
30182bb8f5d21d15a630e374ecd155d5800969fadbd9535bf0204877a7b2bc51,Treatment,710,689,21,24,3,0.0043541364296081275,694585.686,692699.622,1886.0639999999999,3007.6499999999996,1121.586,0.001619152031239307
409d193a6660f2e78a1e446bdefc27743e2662d8f4596d042e351aad415d017c,Treatment,385,364,21,21,0,0.0,192320.95899999997,190434.29499999998,1886.664,1886.664,0.0,0.0
c25900875259630cd656132fdccb5b4949695ac9547cf9f4bec5d0e538833c79,Control,51,51,0,0,0,0.0,32583.318,32583.318,0.0,0.0,0.0,0.0
bbb57d2b17138e7b3c71993c8723c1e9cb4faef00b087754fb49d53efc68e3f2,Control,38,38,0,1,1,0.02631578947368421,34559.799,34559.799,0.0,614.278,614.278,0.01777435106031722
6cd278bc1e91d32006603e95435f79ef27271e7b032f60771c350bc2e350bd7f,Treatment,236,215,21,34,13,0.06046511627906977,48352.616,46463.67,1888.946,13958.32,12069.374,0.25975937759544176
343f0f9dbf9c2464e00b43dc94ce3c70bf92751f06761c103e986a890943027f,Treatment,1857,1836,21,25,4,0.002178649237472767,449042.99299999996,447154.11499999993,1888.8780000000002,2014.129,125.251,0.0002801070051653221
d97fb9f6d5e290c30e5e39a64a08ca7415fe35362f7239d3fe06eb833d253031,Treatment,170,149,21,22,1,0.006711409395973154,33333.952,31443.788999999997,1890.1630000000002,1958.1630000000002,68.0,0.002162589247752553
0ec80ff80b476591a4641f77e1f6b74030de6dd034e10796d6ac3db251c2ec5a,Treatment,794,773,21,26,5,0.00646830530401035,857364.584,855477.2270000001,1887.3570000000002,1927.5100000000002,40.153,4.693637508132054e-05
9e05ab6a23383ed68859e280ff196a5d0e9d10fdabecea5bbfb54c275943741c,Control,1665,1665,0,26,26,0.015615615615615615,371004.146,371004.146,0.0,1593.516,1593.516,0.00429514337556756
e493ee367fde2db65ccd50297141fdcc1815bf2b4f170714d95dc280198928a4,Treatment,680,660,20,25,5,0.007575757575757576,351730.201,350507.454,1222.747,1763.8570000000002,541.11,0.0015437902784230088
872b85a1b77135b7ea0c75aad5ed40a7e2e3ea8bb27df344a6df3c6247756da4,Control,928,928,0,10,10,0.010775862068965518,152269.055,152269.055,0.0,1843.734,1843.734,0.012108395891732565
c43a9511960d294135191f28ef364e7771a544f3745545b1a1caf87fb39548b8,Control,326,326,0,1,1,0.003067484662576687,412595.577,412595.577,0.0,105.0,105.0,0.0002544864895631201
3badd1f58fd86e36a7607b5953cdac06981ef38491dd0bafde0e4e4684d88bc2,Treatment,1890,1869,21,22,1,0.0005350454788657035,121367.0,119746.0,1621.0,1679.0,58.0,0.00048435855894977703
b52268d534e131449974540b296433d2526cbdb5752fa3607d1105b212fdfb13,Treatment,995,976,19,22,3,0.0030737704918032786,122158.437,120714.656,1443.781,1542.32,98.539,0.0008162969043294958
7f29fcbe9c459544c29b242b68c22220f9730a3ac95b19b71004da3ae18d0969,Treatment,154,133,21,23,2,0.015037593984962405,150759.03399999999,148871.193,1887.8410000000001,1898.6460000000002,10.805,7.257952181521109e-05
f07c7afb6e949632d754bec8bb501ff855220c82d2155f1369084e29c10f744e,Treatment,134,113,21,24,3,0.02654867256637168,40410.183000000005,38524.491,1885.692,2047.692,162.0,0.004205117207129356
0d0fd47f86d28891866e056640159b63eec69545f0d1d1f081dc1b2af5a134dc,Treatment,220,200,20,23,3,0.015,35831.713,34879.058000000005,952.6550000000001,1227.4750000000001,274.82,0.00787922655479973
f5c7586d7dcaa45e87b39ed04c93774f0570dcb138484208d7fc4efcaf364712,Treatment,342,342,0,2,2,0.005847953216374269,125935.49799999999,125935.49799999999,0.0,60.676,60.676,0.00048180220004370814
3170e762d7439aa598f47d2401e3ff98955a39c4490f67a6db938e3055941bf3,Control,77,77,0,1,1,0.012987012987012988,20061.158,20061.158,0.0,0.027,0.027,1.3458844200319843e-06
bd40840d9e19a7fabda003803e6405ad1de6d47cc6d5758734f632868db558cd,Control,401,401,0,3,3,0.007481296758104738,86351.528,86351.528,0.0,41.541,41.541,0.00048106849944797725
19b99c51a1166327640ed5da5008360f779b1321fe4dc6d2af21b789750254c8,Treatment,289,269,20,29,9,0.03345724907063197,247990.939,246159.33800000002,1831.6009999999999,7397.164999999999,5565.564,0.022609599315708266
5e05dc3bea56c8cf88f6f89abf7c36e3e55d06a0a4429ca7a0761776e480aedf,Treatment,695,674,21,25,4,0.005934718100890208,159967.93,158951.11599999998,1016.814,1116.0880000000002,99.274,0.0006245567977012506
a60bdfec5929c1615082b791cc868dbbe36e6545bf05e58ad71d810d79c1c755,Control,43,43,0,1,1,0.023255813953488372,10979.653,10979.653,0.0,154.0,154.0,0.014025944171459699
f2e130e65dc3d7386b2d66605dea08adc3f4dbaf01235a3256f6ab55cfbfd9a0,Treatment,109,88,21,22,1,0.011363636363636364,13878.497,11991.14,1887.357,1983.5529999999999,96.196,0.008022256432666118
11bf66c71c919ff01e8e095bacfa1cf2ec6260522a134dee42b090298269aef5,Control,363,363,0,7,7,0.01928374655647383,59723.873,59723.873,0.0,2317.335,2317.335,0.03880081588144828
65e33d06b7f4072112ee6eff93649c4da107dae93844fb5ffc6aa7ab4ac4b940,Treatment,1459,1440,19,26,7,0.004861111111111111,359650.98,357962.894,1688.0860000000002,2287.058,598.972,0.0016732795774078194
8ab749f88c3b032403991c951f86db32f60ec897d3b27ac2f22dc792e8cfb2c0,Treatment,3605,3585,20,63,43,0.01199442119944212,502318.625,500468.32,1850.305,4458.267999999999,2607.963,0.005211045126692535
1197062557b7a845a69971916f1794ffdb7a31c30fcd3263b565c80e77aa4ba2,Treatment,501,485,16,19,3,0.006185567010309278,336554.445,335046.31200000003,1508.1329999999998,3573.348,2065.215,0.006163968759041287
