type,title,link
VIDEO,Watch,https://www.youtube.com/watch?v=TPRRRarjSVc
VIDEO,Manchester United v. Ipswich Town | PREMIER LEAGUE HIGHLIGHTS | 8/30/2026 | NBC Sports,https://www.youtube.com/watch?v=o5IagQpM_kE&pp=ugUEEgJlbtIHCQkTDAGHKiGM7w%3D%3D
VIDEO,Harvard Professor Answers Middle East Questions | Tech Support | WIRED,https://www.youtube.com/watch?v=26wrGXQB_Ts
VIDEO,Sam Altman on Building OpenAI & Betting on the Impossible,https://www.youtube.com/watch?v=kG8AoExkX40&pp=ugUEEgJlbg%3D%3D
VIDEO,Humanity's next giant leap in space exploration | GZERO World with Ian Bremmer,https://www.youtube.com/watch?v=GQj2GYT6SnE
VIDEO,Watch,https://www.youtube.com/watch?v=EEBjebS78pc
VIDEO,Michael,https://www.youtube.com/watch?v=ngRpobVMsIM&pp=sAQBkggYc3ZzLXB0Yy1ldmVyZ3JlZW4tcHJpY2Vk
VIDEO,,https://www.youtube.com/watch?v=ngRpobVMsIM&pp=sAQBkggYc3ZzLXB0Yy1ldmVyZ3JlZW4tcHJpY2Vk
VIDEO,Try for $0,https://www.youtube.com/watch?v=ngRpobVMsIM&surlp=IAE%3D
VIDEO,"The American war machine, explained",https://www.youtube.com/watch?v=T0oqR_IimvA
VIDEO,"Are microplastics affecting our health? - The Evidence podcast, BBC World Service",https://www.youtube.com/watch?v=0b4iYznC1rU
VIDEO,"Inside Anthropic, the $965 Billion AI Juggernaut | The Circuit",https://www.youtube.com/watch?v=v1wZwxY3CMg&pp=ugUEEgJlbg%3D%3D
VIDEO,lofi hip hop mix 📚 beats to relax/study to (Part 1),https://www.youtube.com/watch?v=CFGLoQIhmow
VIDEO,The Internet Is Making Men Hate Women,https://www.youtube.com/watch?v=HyFbp-97rrc
VIDEO,Avengers: Doomsday | Special Look | In Theaters December 18,https://www.youtube.com/watch?v=X1aFkAkFASk
VIDEO,One of the world's greatest mathematicians explains 6 essential concepts of math | Terence Tao,https://www.youtube.com/watch?v=OOMx2BHHWtE&pp=ugUHEgVlbi1VUw%3D%3D
VIDEO,Why is Everyone So Wrong About AI Water Use??,https://www.youtube.com/watch?v=H_c6MWk7PQc
