title,link,channel,channel_link,date,video_length,time_diff,watch_time
15 Weirdest Songs 1970s Kids Can't Forget,https://www.youtube.com/watch?v=ETklmS1tTs0,Vintage Biography,https://www.youtube.com/channel/UCynZNWEmyw7bNtl3OCYtjKg,2026-03-03T23:13:11.912Z,1506,,1506.0
DMT 27552 UPDATE 4 5 META,https://www.youtube.com/watch?v=r8p6sTMeigI,,,2026-03-03T23:12:36.527Z,30,35.385,30.0
The blood sugar support drink you've been looking for,https://www.youtube.com/watch?v=iDgtVqqRN5c,,,2026-03-03T23:12:01.644Z,30,34.883,30.0
"Purim, Memory, and the Hidden Face of God",https://www.youtube.com/watch?v=yKeESNghr0o,Shir Chadash Conservative Congregation,https://www.youtube.com/channel/UCLTsZ8Ijypk2lbDf1Z6c-Tw,2026-03-03T23:10:11.709Z,492,109.935,109.935
